raw_text,label
Your Office365 password expires in 24 hours. Click here to keep your current password: http://tinyurl.com/61613,1
"Here is the invoice you requested for the software licensing.

Ref: 6243",0
"Can we reschedule our 1:1? I have a conflict with the marketing review.

Ref: 5808",0
Invoice Payment Overdue. Please review the secure document here: http://172.16.34.253/invoice.pdf.exe,1
URGENT ACTION REQUIRED: Your bank account has been suspended. Please verify your login immediately by visiting http://192.168.86.138/secure-update to avoid permanent account deletion.,1
"Can we reschedule our 1:1? I have a conflict with the marketing review.

Ref: 8086",0
URGENT ACTION REQUIRED: Your bank account has been suspended. Please verify your login immediately by visiting http://192.168.132.142/secure-update to avoid permanent account deletion.,1
"Reminder: The weekly sync is moved to 3 PM EST tomorrow.

Ref: 4264",0
"Here is the invoice you requested for the software licensing.

Ref: 7586",0
"Reminder: The weekly sync is moved to 3 PM EST tomorrow.

Ref: 6495",0
"Reminder: The weekly sync is moved to 3 PM EST tomorrow.

Ref: 4132",0
"Hi team, please see the attached report for the Q3 earnings. Let me know if you have questions.

Ref: 7435",0
"Reminder: The weekly sync is moved to 3 PM EST tomorrow.

Ref: 7780",0
"Hi team, please see the attached report for the Q3 earnings. Let me know if you have questions.

Ref: 8290",0
Invoice Payment Overdue. Please review the secure document here: http://172.16.131.25/invoice.pdf.exe,1
"Hi team, please see the attached report for the Q3 earnings. Let me know if you have questions.

Ref: 8736",0
"Can we reschedule our 1:1? I have a conflict with the marketing review.

Ref: 7675",0
Invoice Payment Overdue. Please review the secure document here: http://172.16.200.56/invoice.pdf.exe,1
"Can we reschedule our 1:1? I have a conflict with the marketing review.

Ref: 8462",0
"Hi team, please see the attached report for the Q3 earnings. Let me know if you have questions.

Ref: 7138",0
"Your Amazon order #123-456 has shipped and will arrive by Tuesday.

Ref: 9268",0
"Here is the invoice you requested for the software licensing.

Ref: 9567",0
"Dear Customer, your P​a​yp​a​l account has a billing issue. Go to http://bit.ly/96248 to update your info within 24 hours.",1
"Can we reschedule our 1:1? I have a conflict with the marketing review.

Ref: 1582",0
Invoice Payment Overdue. Please review the secure document here: http://172.16.133.59/invoice.pdf.exe,1
"Here is the invoice you requested for the software licensing.

Ref: 5001",0
"Can we reschedule our 1:1? I have a conflict with the marketing review.

Ref: 3365",0
SECURITY ALERT: Unauthorized access detected. You must validate your account immediately at http://10.0.75.146/admin-login,1
"Here is the invoice you requested for the software licensing.

Ref: 4703",0
URGENT ACTION REQUIRED: Your bank account has been suspended. Please verify your login immediately by visiting http://192.168.132.215/secure-update to avoid permanent account deletion.,1
Invoice Payment Overdue. Please review the secure document here: http://172.16.254.24/invoice.pdf.exe,1
"Can we reschedule our 1:1? I have a conflict with the marketing review.

Ref: 8706",0
"Your Amazon order #123-456 has shipped and will arrive by Tuesday.

Ref: 8803",0
Invoice Payment Overdue. Please review the secure document here: http://172.16.160.119/invoice.pdf.exe,1
URGENT ACTION REQUIRED: Your bank account has been suspended. Please verify your login immediately by visiting http://192.168.143.52/secure-update to avoid permanent account deletion.,1
URGENT ACTION REQUIRED: Your bank account has been suspended. Please verify your login immediately by visiting http://192.168.131.179/secure-update to avoid permanent account deletion.,1
"Here is the invoice you requested for the software licensing.

Ref: 6278",0
Your Office365 password expires in 24 hours. Click here to keep your current password: http://tinyurl.com/83364,1
"Dear Customer, your P​a​yp​a​l account has a billing issue. Go to http://bit.ly/32271 to update your info within 24 hours.",1
Your Office365 password expires in 24 hours. Click here to keep your current password: http://tinyurl.com/82160,1
"Hi team, please see the attached report for the Q3 earnings. Let me know if you have questions.

Ref: 7733",0
"Can we reschedule our 1:1? I have a conflict with the marketing review.

Ref: 1224",0
Invoice Payment Overdue. Please review the secure document here: http://172.16.57.94/invoice.pdf.exe,1
URGENT ACTION REQUIRED: Your bank account has been suspended. Please verify your login immediately by visiting http://192.168.142.15/secure-update to avoid permanent account deletion.,1
"Hi team, please see the attached report for the Q3 earnings. Let me know if you have questions.

Ref: 2362",0
Your Office365 password expires in 24 hours. Click here to keep your current password: http://tinyurl.com/24874,1
Invoice Payment Overdue. Please review the secure document here: http://172.16.76.5/invoice.pdf.exe,1
"Hi team, please see the attached report for the Q3 earnings. Let me know if you have questions.

Ref: 3544",0
SECURITY ALERT: Unauthorized access detected. You must validate your account immediately at http://10.0.88.101/admin-login,1
Invoice Payment Overdue. Please review the secure document here: http://172.16.224.247/invoice.pdf.exe,1
"Hi team, please see the attached report for the Q3 earnings. Let me know if you have questions.

Ref: 3904",0
SECURITY ALERT: Unauthorized access detected. You must validate your account immediately at http://10.0.80.254/admin-login,1
"Here is the invoice you requested for the software licensing.

Ref: 1994",0
"Reminder: The weekly sync is moved to 3 PM EST tomorrow.

Ref: 3381",0
"Dear Customer, your P​a​yp​a​l account has a billing issue. Go to http://bit.ly/55549 to update your info within 24 hours.",1
SECURITY ALERT: Unauthorized access detected. You must validate your account immediately at http://10.0.62.213/admin-login,1
"Can we reschedule our 1:1? I have a conflict with the marketing review.

Ref: 7529",0
"Dear Customer, your P​a​yp​a​l account has a billing issue. Go to http://bit.ly/53832 to update your info within 24 hours.",1
Your Office365 password expires in 24 hours. Click here to keep your current password: http://tinyurl.com/71446,1
Invoice Payment Overdue. Please review the secure document here: http://172.16.31.19/invoice.pdf.exe,1
"Here is the invoice you requested for the software licensing.

Ref: 2720",0
"Reminder: The weekly sync is moved to 3 PM EST tomorrow.

Ref: 4179",0
"Hi team, please see the attached report for the Q3 earnings. Let me know if you have questions.

Ref: 1007",0
"Here is the invoice you requested for the software licensing.

Ref: 8861",0
"Hi team, please see the attached report for the Q3 earnings. Let me know if you have questions.

Ref: 4396",0
Invoice Payment Overdue. Please review the secure document here: http://172.16.164.47/invoice.pdf.exe,1
Your Office365 password expires in 24 hours. Click here to keep your current password: http://tinyurl.com/25283,1
URGENT ACTION REQUIRED: Your bank account has been suspended. Please verify your login immediately by visiting http://192.168.109.23/secure-update to avoid permanent account deletion.,1
"Your Amazon order #123-456 has shipped and will arrive by Tuesday.

Ref: 6761",0
"Reminder: The weekly sync is moved to 3 PM EST tomorrow.

Ref: 5699",0
"Can we reschedule our 1:1? I have a conflict with the marketing review.

Ref: 4116",0
"Your Amazon order #123-456 has shipped and will arrive by Tuesday.

Ref: 5202",0
"Reminder: The weekly sync is moved to 3 PM EST tomorrow.

Ref: 7007",0
"Reminder: The weekly sync is moved to 3 PM EST tomorrow.

Ref: 1500",0
SECURITY ALERT: Unauthorized access detected. You must validate your account immediately at http://10.0.216.135/admin-login,1
"Here is the invoice you requested for the software licensing.

Ref: 6313",0
Invoice Payment Overdue. Please review the secure document here: http://172.16.177.235/invoice.pdf.exe,1
Invoice Payment Overdue. Please review the secure document here: http://172.16.118.115/invoice.pdf.exe,1
"Reminder: The weekly sync is moved to 3 PM EST tomorrow.

Ref: 9438",0
"Your Amazon order #123-456 has shipped and will arrive by Tuesday.

Ref: 3573",0
Invoice Payment Overdue. Please review the secure document here: http://172.16.40.219/invoice.pdf.exe,1
"Here is the invoice you requested for the software licensing.

Ref: 2066",0
"Here is the invoice you requested for the software licensing.

Ref: 9867",0
Invoice Payment Overdue. Please review the secure document here: http://172.16.115.79/invoice.pdf.exe,1
Invoice Payment Overdue. Please review the secure document here: http://172.16.234.79/invoice.pdf.exe,1
SECURITY ALERT: Unauthorized access detected. You must validate your account immediately at http://10.0.165.165/admin-login,1
"Dear Customer, your P​a​yp​a​l account has a billing issue. Go to http://bit.ly/40018 to update your info within 24 hours.",1
"Hi team, please see the attached report for the Q3 earnings. Let me know if you have questions.

Ref: 9524",0
Your Office365 password expires in 24 hours. Click here to keep your current password: http://tinyurl.com/72952,1
Your Office365 password expires in 24 hours. Click here to keep your current password: http://tinyurl.com/78371,1
SECURITY ALERT: Unauthorized access detected. You must validate your account immediately at http://10.0.136.176/admin-login,1
"Reminder: The weekly sync is moved to 3 PM EST tomorrow.

Ref: 1154",0
"Can we reschedule our 1:1? I have a conflict with the marketing review.

Ref: 4233",0
"Hi team, please see the attached report for the Q3 earnings. Let me know if you have questions.

Ref: 7161",0
"Your Amazon order #123-456 has shipped and will arrive by Tuesday.

Ref: 6146",0
SECURITY ALERT: Unauthorized access detected. You must validate your account immediately at http://10.0.193.112/admin-login,1
"Here is the invoice you requested for the software licensing.

Ref: 6696",0
"Reminder: The weekly sync is moved to 3 PM EST tomorrow.

Ref: 3612",0
Your Office365 password expires in 24 hours. Click here to keep your current password: http://tinyurl.com/27016,1
"Hi team, please see the attached report for the Q3 earnings. Let me know if you have questions.

Ref: 5340",0
"Can we reschedule our 1:1? I have a conflict with the marketing review.

Ref: 3933",0
